time_s,T_fault_Nm,T_fault_over_T_nom_percent,omega_m_rad_per_s,abs_i_s_peak_A
1.665133026605321309e-01,3.145306353893255469e-03,2.405246552359322984e-03,1.231504320207198901e+02,2.237194546149260610e+00
1.665533106621324422e-01,3.271359398844099400e-03,2.501640549531370782e-03,1.231504320207198901e+02,2.228694656498093618e+00
1.665933186637327812e-01,3.395608297656081687e-03,2.596654898493610565e-03,1.231504320207198901e+02,2.220100964486487527e+00
1.666333266653330925e-01,3.518036489344952573e-03,2.690276934899300896e-03,1.231504320207198901e+02,2.211414228122571934e+00
1.666733346669334037e-01,3.638627894440186160e-03,2.782494362619958306e-03,1.231504320207198901e+02,2.202635209773774694e+00
1.667133426685337427e-01,3.757366915977770894e-03,2.873295254504554686e-03,1.231504320207198901e+02,2.193764676141868986e+00
1.667533506701340540e-01,3.874238440382416198e-03,2.962668053054145611e-03,1.231504320207198901e+02,2.184803398238931216e+00
1.667933586717343653e-01,3.989227838239585086e-03,3.050601571012256149e-03,1.231504320207198901e+02,2.175752151364263032e+00
1.668333666733346765e-01,4.102320964957775588e-03,3.137084991871328180e-03,1.231504320207198901e+02,2.166611715082308542e+00
1.668733746749350155e-01,4.213504161321394471e-03,3.222107870295513269e-03,1.231504320207198901e+02,2.157382873201607154e+00
1.669133826765353268e-01,4.322764253934813922e-03,3.305660132460245225e-03,1.231504320207198901e+02,2.148066413754837090e+00
1.669533906781356380e-01,4.430088555557976787e-03,3.387732076308881159e-03,1.231504320207198901e+02,2.138663128979982453e+00
1.669933986797359771e-01,4.535464865334063421e-03,3.468314371726799201e-03,1.231504320207198901e+02,2.129173815302683348e+00
1.670334066813362883e-01,4.638881468909806030e-03,3.547398060633405199e-03,1.231504320207198901e+02,2.119599273319816568e+00
1.670734146829365996e-01,4.740327138448879873e-03,3.624974556992373656e-03,1.231504320207198901e+02,2.109940307784351710e+00
1.671134226845369386e-01,4.839791132539018360e-03,3.701035646740616879e-03,1.231504320207198901e+02,2.100197727591555985e+00
1.671534306861372499e-01,4.937263195993394152e-03,3.775573487636398225e-03,1.231504320207198901e+02,2.090372345766585038e+00
1.671934386877375611e-01,5.032733559546848263e-03,3.848580609027038319e-03,1.231504320207198901e+02,2.080464979453539698e+00
1.672334466893379001e-01,5.126192939447622027e-03,3.920049911536706462e-03,1.231504320207198901e+02,2.070476449906038852e+00
1.672734546909382114e-01,5.217632536945199066e-03,3.989974666674766038e-03,1.231504320207198901e+02,2.060407582479384381e+00
1.673134626925385227e-01,5.307044037674926891e-03,4.058348516365196078e-03,1.231504320207198901e+02,2.050259206624380770e+00
1.673534706941388617e-01,5.394419610940097247e-03,4.125165472397582071e-03,1.231504320207198901e+02,2.040032155882892884e+00
1.673934786957391729e-01,5.479751908892162640e-03,4.190419915800226366e-03,1.231504320207198901e+02,2.029727267885208963e+00
1.674334866973394842e-01,5.563034065609829756e-03,4.254106596135917226e-03,1.231504320207198901e+02,2.019345384349295891e+00
1.674734946989398232e-01,5.644259696077730606e-03,4.316220630720912083e-03,1.231504320207198901e+02,2.008887351082032868e+00
1.675135027005401345e-01,5.723422895065447685e-03,4.376757503767716127e-03,1.231504320207198901e+02,1.998354017982507225e+00
1.675535107021404457e-01,5.800518235907633005e-03,4.435713065452226087e-03,1.231504320207198901e+02,1.987746239047473384e+00
1.675935187037407847e-01,5.875540769186049332e-03,4.493083530905874097e-03,1.231504320207198901e+02,1.977064872379069138e+00
1.676335267053410960e-01,5.948486021314276957e-03,4.548865479133341536e-03,1.231504320207198901e+02,1.966310780194891583e+00
1.676735347069414073e-01,6.019349993025946421e-03,4.603055851856496794e-03,1.231504320207198901e+02,1.955484828840547307e+00
1.677135427085417185e-01,6.088129157767349815e-03,4.655651952285202316e-03,1.231504320207198901e+02,1.944587888804788278e+00
1.677535507101420575e-01,6.154820459995206938e-03,4.706651443815606725e-03,1.231504320207198901e+02,1.933620834737352245e+00
1.677935587117423688e-01,6.219421313380561235e-03,4.756052348656644550e-03,1.231504320207198901e+02,1.922584545469637751e+00
1.678335667133426801e-01,6.281929598919587868e-03,4.803853046385352446e-03,1.231504320207198901e+02,1.911479904038347222e+00
1.678735747149430191e-01,6.342343662952276695e-03,4.850052272431735687e-03,1.231504320207198901e+02,1.900307797712234015e+00
1.679135827165433303e-01,6.400662315089913033e-03,4.894649116493894440e-03,1.231504320207198901e+02,1.889069118022110860e+00
1.679535907181436416e-01,6.456884826052219223e-03,4.937643020884061214e-03,1.231504320207198901e+02,1.877764760794265575e+00
1.679935987197439806e-01,6.511010925415190026e-03,4.979033778806353505e-03,1.231504320207198901e+02,1.866395626187454360e+00
1.680336067213442919e-01,6.563040799270516111e-03,5.018821532566908675e-03,1.231504320207198901e+02,1.854962618733646984e+00
1.680736147229446031e-01,6.612975087797593951e-03,5.057006771717175581e-03,1.231504320207198901e+02,1.843466647382701051e+00
1.681136227245449422e-01,6.660814882749122208e-03,5.093590331131128864e-03,1.231504320207198901e+02,1.831908625551167180e+00
1.681536307261452534e-01,6.706561724851274262e-03,5.128573389017153546e-03,1.231504320207198901e+02,1.820289471175417617e+00
1.681936387277455647e-01,6.750217601119451287e-03,5.161957464865372762e-03,1.231504320207198901e+02,1.808610106769324544e+00
1.682336467293459037e-01,6.791784942090672329e-03,5.193744417331233945e-03,1.231504320207198901e+02,1.796871459486706346e+00
1.682736547309462150e-01,6.831266618973605778e-03,5.223936442056104600e-03,1.231504320207198901e+02,1.785074461188785433e+00
1.683136627325465262e-01,6.868665940717355936e-03,5.252536069425751963e-03,1.231504320207198901e+02,1.773220048516915393e+00
1.683536707341468652e-01,6.903986650999988268e-03,5.279546162267432542e-03,1.231504320207198901e+02,1.761309162970833286e+00
1.683936787357471765e-01,6.937232925137945191e-03,5.304969913486493570e-03,1.231504320207198901e+02,1.749342750992734397e+00
1.684336867373474877e-01,6.968409366917412313e-03,5.328810843643288706e-03,1.231504320207198901e+02,1.737321764057460527e+00
1.684736947389477990e-01,6.997521005348724538e-03,5.351072798471242370e-03,1.231504320207198901e+02,1.725247158769120492e+00
1.685137027405481380e-01,7.024573291344945666e-03,5.371759946336920541e-03,1.231504320207198901e+02,1.713119896964482303e+00
1.685537107421484493e-01,7.049572094325733465e-03,5.390876775642983176e-03,1.231504320207198901e+02,1.700940945823487205e+00
1.685937187437487605e-01,7.072523698747629900e-03,5.408428092174852667e-03,1.231504320207198901e+02,1.688711277987266834e+00
1.686337267453490996e-01,7.093434800561904986e-03,5.424419016392000373e-03,1.231504320207198901e+02,1.676431871684062269e+00
1.686737347469494108e-01,7.112312503601138196e-03,5.438854980664725551e-03,1.231504320207198901e+02,1.664103710863463315e+00
1.687137427485497221e-01,7.129164315895657189e-03,5.451741726457302699e-03,1.231504320207198901e+02,1.651727785339426768e+00
1.687537507501500611e-01,7.143998145921051646e-03,5.463085301458414124e-03,1.231504320207198901e+02,1.639305090942539733e+00
1.687937587517503724e-01,7.156822298777896704e-03,5.472892056659755915e-03,1.231504320207198901e+02,1.626836629682039126e+00
1.688337667533506836e-01,7.167645472304924603e-03,5.481168643383732379e-03,1.231504320207198901e+02,1.614323409918125396e+00
1.688737747549510226e-01,7.176476753126800716e-03,5.487922010261156620e-03,1.231504320207198901e+02,1.601766446545135114e+00
1.689137827565513339e-01,7.183325612637728695e-03,5.493159400159874049e-03,1.231504320207198901e+02,1.589166761186185051e+00
1.689537907581516452e-01,7.188201902922103370e-03,5.496888347065245588e-03,1.231504320207198901e+02,1.576525382399924569e+00
1.689937987597519842e-01,7.191115852613410957e-03,5.499116672913407361e-03,1.231504320207198901e+02,1.563843345900085779e+00
1.690338067613522954e-01,7.192078062692636858e-03,5.499852484378271386e-03,1.231504320207198901e+02,1.551121694788561323e+00
1.690738147629526067e-01,7.191099502227380619e-03,5.499104169613185794e-03,1.231504320207198901e+02,1.538361479802776488e+00
1.691138227645529457e-01,7.188191504052938302e-03,5.496880394948219957e-03,1.231504320207198901e+02,1.525563759578188794e+00
1.691538307661532570e-01,7.183365760396612579e-03,5.493190101544024283e-03,1.231504320207198901e+02,1.512729600926793649e+00
1.691938387677535682e-01,7.176634318446463955e-03,5.488042502003216173e-03,1.231504320207198901e+02,1.499860079132560697e+00
1.692338467693539072e-01,7.168009575865809391e-03,5.481447076940271397e-03,1.231504320207198901e+02,1.486956278264815801e+00
1.692738547709542185e-01,7.157504276254691294e-03,5.473413571510867166e-03,1.231504320207198901e+02,1.474019291510614504e+00
1.693138627725545298e-01,7.145131504559610117e-03,5.463951991901653572e-03,1.231504320207198901e+02,1.461050221527252502e+00
1.693538707741548410e-01,7.130904682432793844e-03,5.453072601781452575e-03,1.231504320207198901e+02,1.448050180816118804e+00
1.693938787757551800e-01,7.114837563542268997e-03,5.440785918714810022e-03,1.231504320207198901e+02,1.435020292119181251e+00
1.694338867773554913e-01,7.096944228834022907e-03,5.427102710538936337e-03,1.231504320207198901e+02,1.421961688839484372e+00
1.694738947789558026e-01,7.077239081747534015e-03,5.412033991704968267e-03,1.231504320207198901e+02,1.408875515487131969e+00
1.695139027805561416e-01,7.055736843385999879e-03,5.395591019584598629e-03,1.231504320207198901e+02,1.395762928152327831e+00
1.695539107821564528e-01,7.032452547642471970e-03,5.377785290742982151e-03,1.231504320207198901e+02,1.382625095007152360e+00
1.695939187837567641e-01,7.007401536283295457e-03,5.358628537178996426e-03,1.231504320207198901e+02,1.369463196837878316e+00
1.696339267853571031e-01,6.980599453990053542e-03,5.338132722533763495e-03,1.231504320207198901e+02,1.356278427609739934e+00
1.696739347869574144e-01,6.952062243361400648e-03,5.316310038268505858e-03,1.231504320207198901e+02,1.343071995066222657e+00
1.697139427885577256e-01,6.921806139876019587e-03,5.293172899812672791e-03,1.231504320207198901e+02,1.329845121365066163e+00
1.697539507901580647e-01,6.889847666818057527e-03,5.268733942683366533e-03,1.231504320207198901e+02,1.316599043753342357e+00
1.697939587917583759e-01,6.856203630166294097e-03,5.243006018577042390e-03,1.231504320207198901e+02,1.303335015284127207e+00
1.698339667933586872e-01,6.820891113448408587e-03,5.216002191434515774e-03,1.231504320207198901e+02,1.290054305577482241e+00
1.698739747949590262e-01,6.783927472561592648e-03,5.187735733480232890e-03,1.231504320207198901e+02,1.276758201628628742e+00
1.699139827965593375e-01,6.745330330560867643e-03,5.158220121236848504e-03,1.231504320207198901e+02,1.263448008666431921e+00
1.699539907981596487e-01,6.705117572416356524e-03,5.127469031516057943e-03,1.231504320207198901e+02,1.250125051065519743e+00
1.699939987997599877e-01,6.663307339740891060e-03,5.095496337386747586e-03,1.231504320207198901e+02,1.236790673315614875e+00
1.700340068013602990e-01,6.619918025489200837e-03,5.062316104121414480e-03,1.231504320207198901e+02,1.223446241051904249e+00
1.700740148029606102e-01,6.574968268629996331e-03,5.027942585121852534e-03,1.231504320207198901e+02,1.210093142150564072e+00
1.701140228045609493e-01,6.528476948792292199e-03,4.992390217825147872e-03,1.231504320207198901e+02,1.196732787893851180e+00
1.701540308061612605e-01,6.480463180887236288e-03,4.955673619590934831e-03,1.231504320207198901e+02,1.183366614209498291e+00
1.701940388077615718e-01,6.430946309706754051e-03,4.917807583570929161e-03,1.231504320207198901e+02,1.169996082989497976e+00
1.702340468093618830e-01,6.379945904500329383e-03,4.878807074561736755e-03,1.231504320207198901e+02,1.156622683493737647e+00
1.702740548109622221e-01,6.327481753531184749e-03,4.838687224841916289e-03,1.231504320207198901e+02,1.143247933844348863e+00
1.703140628125625333e-01,6.273573858613198072e-03,4.797463329994300189e-03,1.231504320207198901e+02,1.129873382617066158e+00
1.703540708141628446e-01,6.218242429629818394e-03,4.755150844714557505e-03,1.231504320207198901e+02,1.116500610536360627e+00
1.703940788157631836e-01,6.161507879036286564e-03,4.711765378606991815e-03,1.231504320207198901e+02,1.103131232281608698e+00
1.704340868173634949e-01,6.103390816346443773e-03,4.667322691968543887e-03,1.231504320207198901e+02,1.089766898412092733e+00
1.704740948189638061e-01,6.043912042605424639e-03,4.621838691562013025e-03,1.231504320207198901e+02,1.076409297419211208e+00
1.705141028205641451e-01,5.983092544849478653e-03,4.575329426379419993e-03,1.231504320207198901e+02,1.063060157914877957e+00
1.705541108221644564e-01,5.920953490554262642e-03,4.527811083396570541e-03,1.231504320207198901e+02,1.049721250965760966e+00
1.705941188237647677e-01,5.857516222072799497e-03,4.479299983319699925e-03,1.231504320207198901e+02,1.036394392583708024e+00
1.706341268253651067e-01,5.792802251064439745e-03,4.429812576325252264e-03,1.231504320207198901e+02,1.023081446383449888e+00
1.706741348269654179e-01,5.726833252916040291e-03,4.379365437793695907e-03,1.231504320207198901e+02,1.009784326419477907e+00
1.707141428285657292e-01,5.659631061156649226e-03,4.327975264038382702e-03,1.231504320207198901e+02,9.965050002148313490e-01
1.707541508301660682e-01,5.591217661866934412e-03,4.275658868030379235e-03,1.231504320207198901e+02,9.832454919954261019e-01
1.707941588317663795e-01,5.521615188084624815e-03,4.222433175120257100e-03,1.231504320207198901e+02,9.700078861445016187e-01
1.708341668333666907e-01,5.450845914207150256e-03,4.168315218757731241e-03,1.231504320207198901e+02,9.567943308927542301e-01
1.708741748349670297e-01,5.378932250392823994e-03,4.113322136210197620e-03,1.231504320207198901e+02,9.436070422607678587e-01
1.709141828365673410e-01,5.305896736961661017e-03,4.057471164280974235e-03,1.231504320207198901e+02,9.304483082714281039e-01
1.709541908381676523e-01,5.231762038797184260e-03,4.000779635028317571e-03,1.231504320207198901e+02,9.173204934511320907e-01
1.709941988397679635e-01,5.156550939750342843e-03,3.943264971486036725e-03,1.231504320207198901e+02,9.042260436397483447e-01
1.710342068413683025e-01,5.080286337046805226e-03,3.884944683386697475e-03,1.231504320207198901e+02,8.911674911304544588e-01
1.710742148429686138e-01,5.002991235698816402e-03,3.825836362888316612e-03,1.231504320207198901e+02,8.781474601617463849e-01
1.711142228445689251e-01,4.924688742922801385e-03,3.765957680305449459e-03,1.231504320207198901e+02,8.651686727850748104e-01
1.711542308461692641e-01,4.845402062563929253e-03,3.705326379845594320e-03,1.231504320207198901e+02,8.522339551326798546e-01
1.711942388477695753e-01,4.765154489528794848e-03,3.643960275351815475e-03,1.231504320207198901e+02,8.393462441112509165e-01
1.712342468493698866e-01,4.683969404227408991e-03,3.581877246052475074e-03,1.231504320207198901e+02,8.265085945479789808e-01
1.712742548509702256e-01,4.601870267025650815e-03,3.519095232318971214e-03,1.231504320207198901e+02,8.137241868163579417e-01
1.713142628525705369e-01,4.518880612709345358e-03,3.455632231432362138e-03,1.231504320207198901e+02,8.009963349696682666e-01
1.713542708541708481e-01,4.435024044961099164e-03,3.391506293359748681e-03,1.231504320207198901e+02,7.883284954103593201e-01
1.713942788557711872e-01,4.350324230851063123e-03,3.326735516541309227e-03,1.231504320207198901e+02,7.757242761234650619e-01
1.714342868573714984e-01,4.264804895342724084e-03,3.261338043688821135e-03,1.231504320207198901e+02,7.631874465016039721e-01
1.714742948589718097e-01,4.178489815814850211e-03,3.195332057596540765e-03,1.231504320207198901e+02,7.507219477879220060e-01
1.715143028605721487e-01,4.091402816600718528e-03,3.128735776965297331e-03,1.231504320207198901e+02,7.383319041613790601e-01
1.715543108621724600e-01,4.003567763545702769e-03,3.061567452240625438e-03,1.231504320207198901e+02,7.260216344858315685e-01
1.715943188637727712e-01,3.915008558584343913e-03,2.993845361465801488e-03,1.231504320207198901e+02,7.137956647402551313e-01
1.716343268653731102e-01,3.825749134337946399e-03,2.925587806150567200e-03,1.231504320207198901e+02,7.016587411418583331e-01
1.716743348669734215e-01,3.735813448733799405e-03,2.856813107156401521e-03,1.231504320207198901e+02,6.896158439665038831e-01
1.717143428685737327e-01,3.645225479647087007e-03,2.787539600599130661e-03,1.231504320207198901e+02,6.776722020613663577e-01
1.717543508701740718e-01,3.554009219566518947e-03,2.717785633769690713e-03,1.231504320207198901e+02,6.658333080327260012e-01
1.717943588717743830e-01,3.462188670284728487e-03,2.647569561073815671e-03,1.231504320207198901e+02,6.541049340767314257e-01
1.718343668733746943e-01,3.369787837614484673e-03,2.576909739991479174e-03,1.231504320207198901e+02,6.424931484023257422e-01
1.718743748749750055e-01,3.276830726131707387e-03,2.505824527056822477e-03,1.231504320207198901e+02,6.310043321726950261e-01
1.719143828765753446e-01,3.183341333946322106e-03,2.434332273859378306e-03,1.231504320207198901e+02,6.196451968639206109e-01
1.719543908781756558e-01,3.089343647501918439e-03,2.362451323067318344e-03,1.231504320207198901e+02,6.084228019062614123e-01
1.719943988797759671e-01,2.994861636405237240e-03,2.290200004473511020e-03,1.231504320207198901e+02,5.973445724339230267e-01
1.720344068813763061e-01,2.899919248286412631e-03,2.217596631065098679e-03,1.231504320207198901e+02,5.864183169225082315e-01
1.720744148829766174e-01,2.804540403690968138e-03,2.144659495117356984e-03,1.231504320207198901e+02,5.756522444389001736e-01
1.721144228845769286e-01,2.708748991004498487e-03,2.071406864312549077e-03,1.231504320207198901e+02,5.650549811654369536e-01
1.721544308861772676e-01,2.612568861410966004e-03,1.997856977884484870e-03,1.231504320207198901e+02,5.546355857884811558e-01
1.721944388877775789e-01,2.516023823885560080e-03,1.924028042789514273e-03,1.231504320207198901e+02,5.444035632606619712e-01
1.722344468893778902e-01,2.419137640223009613e-03,1.849938229904625909e-03,1.231504320207198901e+02,5.343688763564509170e-01
1.722744548909782292e-01,2.321934020102253953e-03,1.775605670253354532e-03,1.231504320207198901e+02,5.245419543431397713e-01
1.723144628925785404e-01,2.224436616188364864e-03,1.701048451260172602e-03,1.231504320207198901e+02,5.149336979853609275e-01
1.723544708941788517e-01,2.126669019272595541e-03,1.626284613034037572e-03,1.231504320207198901e+02,5.055554799937104216e-01
1.723944788957791907e-01,2.028654753451398021e-03,1.551332144681739564e-03,1.231504320207198901e+02,4.964191399207332767e-01
1.724344868973795020e-01,1.930417271345283509e-03,1.476208980651717937e-03,1.231504320207198901e+02,4.875369724060809595e-01
1.724744948989798132e-01,1.831979949358345265e-03,1.400932997108970393e-03,1.231504320207198901e+02,4.789217075843364979e-01
1.725145029005801522e-01,1.733366082979268061e-03,1.325522008341690604e-03,1.231504320207198901e+02,4.705864824032018889e-01
1.725545109021804635e-01,1.634598882124632148e-03,1.249993763200245647e-03,1.231504320207198901e+02,4.625448015677779967e-01
1.725945189037807748e-01,1.535701466525310780e-03,1.174365941569110788e-03,1.231504320207198901e+02,4.548104868418824109e-01
1.726345269053811138e-01,1.436696861156741729e-03,1.098656150872351443e-03,1.231504320207198901e+02,4.473976135144738797e-01
1.726745349069814250e-01,1.337607991713830619e-03,1.022881922613238636e-03,1.231504320207198901e+02,4.403204329938134598e-01
1.727145429085817363e-01,1.238457680131258270e-03,9.470607089485844109e-04,1.231504320207198901e+02,4.335932807389198396e-01
1.727545509101820476e-01,1.139268640149914552e-03,8.712098792983498027e-04,1.231504320207198901e+02,4.272304690898190982e-01
1.727945589117823866e-01,1.040063472930195148e-03,7.953467169910898157e-04,1.231504320207198901e+02,4.212461650232197652e-01
1.728345669133826978e-01,9.408646627128691969e-04,7.194884159457768519e-04,1.231504320207198901e+02,4.156542534395831212e-01
1.728745749149830091e-01,8.416945725282171456e-04,6.436520773905365618e-04,1.231504320207198901e+02,4.104681872723343616e-01
1.729145829165833481e-01,7.425754399541229216e-04,5.678547066188188112e-04,1.231504320207198901e+02,4.057008264790829544e-01
1.729545909181836594e-01,6.435293729237878766e-04,4.921132097835160483e-04,1.231504320207198901e+02,4.013642687931524011e-01
1.729945989197839706e-01,5.445783455837209172e-04,4.164443907295275896e-04,1.231504320207198901e+02,3.974696759321085238e-01
1.730346069213843097e-01,4.457441942026535040e-04,3.408649478652667122e-04,1.231504320207198901e+02,3.940270997163511368e-01
1.730746149229846209e-01,3.470486131319907913e-04,2.653914710735787120e-04,1.231504320207198901e+02,3.910453131745907918e-01
1.731146229245849322e-01,2.485131508184304006e-04,1.900404386625506906e-04,1.231504320207198901e+02,3.885316521313949556e-01
1.731546309261852712e-01,1.501592058693209091e-04,1.148282143566531610e-04,1.231504320207198901e+02,3.864918729184489421e-01
1.731946389277855824e-01,5.200802317137191971e-05,3.977104432867954395e-05,1.231504320207198901e+02,3.849300316751327888e-01
1.732346469293858937e-01,-4.591930993674568011e-05,-3.511494572710390492e-05,1.231504320207198901e+02,3.838483901797233311e-01
1.732746549309862327e-01,-1.436018674373344282e-04,-1.098137534801581770e-04,1.231504320207198901e+02,3.832473522863488746e-01
1.733146629325865440e-01,-2.410188883516106587e-04,-1.843095028068169206e-04,1.231504320207198901e+02,3.831254338761652667e-01
1.733546709341868552e-01,-3.381497804021335856e-04,-2.585864465909817455e-04,1.231504320207198901e+02,3.834792678391030218e-01
1.733946789357871943e-01,-4.349741236191947144e-04,-3.326289694819636357e-04,1.231504320207198901e+02,3.843036440864530667e-01
1.734346869373875055e-01,-5.314716738907022953e-04,-4.064215906091140956e-04,1.231504320207198901e+02,3.855915830713695369e-01
1.734746949389878168e-01,-6.276223664550525981e-04,-4.799489662528582225e-04,1.231504320207198901e+02,3.873344398822234358e-01
1.735147029405881280e-01,-7.234063193365471199e-04,-5.531958924717919222e-04,1.231504320207198901e+02,3.895220347779063119e-01
1.735547109421884671e-01,-8.188038367228981079e-04,-6.261473076854930445e-04,1.231504320207198901e+02,3.921428051349593047e-01
1.735947189437887783e-01,-9.137954122843801536e-04,-6.987882952127095213e-04,1.231504320207198901e+02,3.951839732211686051e-01
1.736347269453890896e-01,-1.008361732434231474e-03,-7.711040857646200104e-04,1.231504320207198901e+02,3.986317240106322934e-01
1.736747349469894286e-01,-1.102483679529873365e-03,-8.430800598928376091e-04,1.231504320207198901e+02,4.024713873895002791e-01
1.737147429485897399e-01,-1.196142335014584081e-03,-9.147017503918785947e-04,1.231504320207198901e+02,4.066876195209054301e-01
1.737547509501900511e-01,-1.289318982499240620e-03,-9.859548446558010718e-04,1.231504320207198901e+02,4.112645787754106719e-01
1.737947589517903901e-01,-1.381995110783762601e-03,-1.056825186988731525e-03,1.231504320207198901e+02,4.161860924149718977e-01
1.738347669533907014e-01,-1.474152416817940247e-03,-1.127298780869040538e-03,1.231504320207198901e+02,4.214358110702191573e-01
1.738747749549910127e-01,-1.565772808601289005e-03,-1.197361791166888598e-03,1.231504320207198901e+02,4.269973489071259287e-01
1.739147829565913517e-01,-1.656838408021632427e-03,-1.267000546314918982e-03,1.231504320207198901e+02,4.328544081868638260e-01
1.739547909581916629e-01,-1.747331553632116468e-03,-1.336201540431867195e-03,1.231504320207198901e+02,4.389908876435861806e-01
1.739947989597919742e-01,-1.837234803366370912e-03,-1.404951435398872107e-03,1.231504320207198901e+02,4.453909747155388454e-01
1.740348069613923132e-01,-1.926530937191532579e-03,-1.473237062888268448e-03,1.231504320207198901e+02,4.520392221549884293e-01
1.740748149629926245e-01,-2.015202959698903038e-03,-1.541045426344688505e-03,1.231504320207198901e+02,4.589206099123266380e-01
1.741148229645929357e-01,-2.103234102631991714e-03,-1.608363702918280463e-03,1.231504320207198901e+02,4.660205934475906697e-01
1.741548309661932747e-01,-2.190607827351703871e-03,-1.675179245349862770e-03,1.231504320207198901e+02,4.733251397817657136e-01
1.741948389677935860e-01,-2.277307827238502641e-03,-1.741479583807880498e-03,1.231504320207198901e+02,4.808207526765176931e-01
1.742348469693938973e-01,-2.363318030031303935e-03,-1.807252427676981146e-03,1.231504320207198901e+02,4.884944883410363148e-01
1.742748549709942363e-01,-2.448622600102969178e-03,-1.872485667298106650e-03,1.231504320207198901e+02,4.963339630243688294e-01
1.743148629725945475e-01,-2.533205940672203504e-03,-1.937167375659952853e-03,1.231504320207198901e+02,5.043273537753764080e-01
1.743548709741948588e-01,-2.617052695951724555e-03,-2.001285810041695395e-03,1.231504320207198901e+02,5.124633935525317874e-01
1.743948789757951701e-01,-2.700147753232544010e-03,-2.064829413606862098e-03,1.231504320207198901e+02,5.207313617523230409e-01
1.744348869773955091e-01,-2.782476244904290297e-03,-2.127786816948289399e-03,1.231504320207198901e+02,5.291210711059344263e-01
1.744748949789958203e-01,-2.864023550411402483e-03,-2.190146839584045969e-03,1.231504320207198901e+02,5.376228517751120428e-01
1.745149029805961316e-01,-2.944775298145162375e-03,-2.251898491404289663e-03,1.231504320207198901e+02,5.462275333639498021e-01
1.745549109821964706e-01,-3.024717367271446446e-03,-2.313030974068962849e-03,1.231504320207198901e+02,5.549264254565496879e-01
1.745949189837967819e-01,-3.103835889494163322e-03,-2.373533682356313099e-03,1.231504320207198901e+02,5.637112971928651683e-01
1.746349269853970931e-01,-3.182117250754315247e-03,-2.433396205462183721e-03,1.231504320207198901e+02,5.725743563073356635e-01
1.746749349869974322e-01,-3.259548092864652732e-03,-2.492608328250044657e-03,1.231504320207198901e+02,5.815082279773720053e-01
1.747149429885977434e-01,-3.336115315079900279e-03,-2.551160032451766767e-03,1.231504320207198901e+02,5.905059337611102688e-01
1.747549509901980547e-01,-3.411806075602558802e-03,-2.609041497819116970e-03,1.231504320207198901e+02,5.995608708455510971e-01
1.747949589917983937e-01,-3.486607793024279565e-03,-2.666243103225995458e-03,1.231504320207198901e+02,6.086667917765121727e-01
1.748349669933987049e-01,-3.560508147702847771e-03,-2.722755427721426733e-03,1.231504320207198901e+02,6.178177847999087868e-01
1.748749749949990162e-01,-3.633495083074796649e-03,-2.778569251533328285e-03,1.231504320207198901e+02,6.270082549088872303e-01
1.749149829965993552e-01,-3.705556806903716194e-03,-2.833675557023105501e-03,1.231504320207198901e+02,6.362329056624083101e-01
1.749549909981996665e-01,-3.776681792464312969e-03,-2.888065529591112707e-03,1.231504320207198901e+02,6.454867218172194443e-01
1.749949989997999777e-01,-3.846858779662311149e-03,-2.941730558533052313e-03,1.231504320207198901e+02,6.547649527960107685e-01
1.750350070014003168e-01,-3.916076776090265076e-03,-2.994662237847367601e-03,1.231504320207198901e+02,6.640630969992525889e-01
1.750750150030006280e-01,-3.984325058019413425e-03,-3.046852366993719769e-03,1.231504320207198901e+02,6.733768869561550519e-01
1.751150230046009393e-01,-4.051593171327674305e-03,-3.098292951602637287e-03,1.231504320207198901e+02,6.827022753008490374e-01
1.751550310062012783e-01,-4.117870932363930890e-03,-3.148976204136441203e-03,1.231504320207198901e+02,6.920354215527942943e-01
1.751950390078015896e-01,-4.183148428748736415e-03,-3.198894544501556126e-03,1.231504320207198901e+02,7.013726796751862391e-01
1.752350470094019008e-01,-4.247416020111605475e-03,-3.248040600612319643e-03,1.231504320207198901e+02,7.107105863814121571e-01
1.752750550110022121e-01,-4.310664338765060784e-03,-3.296407208906435016e-03,1.231504320207198901e+02,7.200458501571147529e-01
1.753150630126025511e-01,-4.372884290315630536e-03,-3.343987414812206373e-03,1.231504320207198901e+02,7.293753409639230911e-01
1.753550710142028624e-01,-4.434067054211975056e-03,-3.390774473167696475e-03,1.231504320207198901e+02,7.386960805901795490e-01
1.753950790158031736e-01,-4.494204084230362176e-03,-3.436761848591973582e-03,1.231504320207198901e+02,7.480052336138949265e-01
1.754350870174035126e-01,-4.553287108897723784e-03,-3.481943215808630011e-03,1.231504320207198901e+02,7.573000989435338948e-01
1.754750950190038239e-01,-4.611308131852497397e-03,-3.526312459921715492e-03,1.231504320207198901e+02,7.665781019029628274e-01
1.755151030206041352e-01,-4.668259432143556306e-03,-3.569863676644339026e-03,1.231504320207198901e+02,7.758367868278999158e-01
1.755551110222044742e-01,-4.724133564467408730e-03,-3.612591172480052008e-03,1.231504320207198901e+02,7.850738101423948567e-01
1.755951190238047854e-01,-4.778923359344021578e-03,-3.654489464857303607e-03,1.231504320207198901e+02,7.942869338852048822e-01
1.756351270254050967e-01,-4.832621923231483936e-03,-3.695553282217127131e-03,1.231504320207198901e+02,8.034740196573330051e-01
1.756751350270054357e-01,-4.885222638579859826e-03,-3.735777564054320200e-03,1.231504320207198901e+02,8.126330229634584068e-01
