time_s,T_fault_Nm,T_fault_over_T_nom_percent,T_envelope_Nm,T_envelope_over_T_nom_percent
2.000400080016003640e-03,-2.323388750370561127e+02,-1.776718116727171264e+02,4.853525921381904027e+02,3.711538774193002723e+02
2.040408081616323574e-03,-2.380123014788321143e+02,-1.820103363993324024e+02,4.841330103070321229e+02,3.702212512568017928e+02
2.080416083216643508e-03,-2.436038799475506664e+02,-1.862862711798934754e+02,4.829164930105379199e+02,3.692909685739539896e+02
2.120424084816963876e-03,-2.491127674059486594e+02,-1.904989713355543586e+02,4.817030325482218132e+02,3.683630234821197860e+02
2.160432086417283810e-03,-2.545381435907380592e+02,-1.946478096029506730e+02,4.804926212389475495e+02,3.674374101074591863e+02
2.200440088017603744e-03,-2.598792110822341215e+02,-1.987321761874449919e+02,4.792852514208797174e+02,3.665141225908915885e+02
2.240448089617924111e-03,-2.651351953685103240e+02,-2.027514788121869458e+02,4.780809154514354873e+02,3.655931550880591772e+02
2.280456091218244045e-03,-2.703053449040948522e+02,-2.067051427629986620e+02,4.768796057072360668e+02,3.646745017692894635e+02
2.320464092818563979e-03,-2.753889311632235035e+02,-2.105926109290981287e+02,4.756813145840583843e+02,3.637581568195588488e+02
2.360472094418883914e-03,-2.803852486876606918e+02,-2.144133438396681584e+02,4.744860344967872834e+02,3.628441144384552786e+02
2.400480096019204281e-03,-2.852936151291115721e+02,-2.181668196962894797e+02,4.732937578793671491e+02,3.619323688401422601e+02
2.440488097619524215e-03,-2.901133712862352922e+02,-2.218525344012450375e+02,4.721044771847542165e+02,3.610229142533212894e+02
2.480496099219844149e-03,-2.948438811362848924e+02,-2.254700015817153655e+02,4.709181848848687650e+02,3.601157449211962671e+02
2.520504100820164517e-03,-2.994845318613892573e+02,-2.290187526098766853e+02,4.697348734705472566e+02,3.592108551014363229e+02
2.560512102420484451e-03,-3.040347338695005988e+02,-2.324983366189196659e+02,4.685545354514953829e+02,3.583082390661401178e+02
2.600520104020804385e-03,-3.084939208100280439e+02,-2.359083205150045046e+02,4.673771633562398051e+02,3.574078911017988389e+02
2.640528105621124753e-03,-3.128615495841813186e+02,-2.392482889851709160e+02,4.662027497320817133e+02,3.565098055092607297e+02
2.680536107221444687e-03,-3.171371003500482857e+02,-2.425178445012209067e+02,4.650312871450489070e+02,3.556139766036945389e+02
2.720544108821764621e-03,-3.213200765224332827e+02,-2.457166073195952549e+02,4.638627681798493541e+02,3.547203987145538235e+02
2.760552110422084988e-03,-3.254100047674784832e+02,-2.488442154772602066e+02,4.626971854398238975e+02,3.538290661855409667e+02
2.800560112022404922e-03,-3.294064349921010262e+02,-2.519003247836302535e+02,4.615345315468993590e+02,3.529399733745713093e+02
2.840568113622724856e-03,-3.333089403282705234e+02,-2.548846088085446979e+02,4.603747991415422689e+02,3.520531146537373388e+02
2.880576115223044791e-03,-3.371171171121571319e+02,-2.577967588663221363e+02,4.592179808827117995e+02,3.511684844092735034e+02
2.920584116823365158e-03,-3.408305848581825899e+02,-2.606364839959170467e+02,4.580640694478135515e+02,3.502860770415201159e+02
2.960592118423685092e-03,-3.444489862280012744e+02,-2.634035109371992576e+02,4.569130575326532835e+02,3.494058869648882819e+02
3.000600120024005026e-03,-3.479719869944498214e+02,-2.660975841033857137e+02,4.557649378513904708e+02,3.485279086078246564e+02
3.040608121624325394e-03,-3.513992760004921934e+02,-2.687184655496456571e+02,4.546197031364922054e+02,3.476521364127754055e+02
3.080616123224645328e-03,-3.547305651131992477e+02,-2.712659349379082414e+02,4.534773461386872100e+02,3.467785648361520430e+02
3.120624124824965262e-03,-3.579655891727966264e+02,-2.737397894978987551e+02,4.523378596269203058e+02,3.459071883482958469e+02
3.160632126425285630e-03,-3.611041059368154151e+02,-2.761398439844304562e+02,4.512012363883058583e+02,3.450380014334425596e+02
3.200640128025605564e-03,-3.641458960193856456e+02,-2.784659306309813473e+02,4.500674692280829845e+02,3.441709985896881676e+02
3.240648129625925498e-03,-3.670907628257086799e+02,-2.807178990995848835e+02,4.489365509695694527e+02,3.433061743289534320e+02
3.280656131226245865e-03,-3.699385324817471314e+02,-2.828956164270628619e+02,4.478084744541164355e+02,3.424435231769496681e+02
3.320664132826565799e-03,-3.726890537591737029e+02,-2.849989669676334074e+02,4.466832325410631483e+02,3.415830396731435599e+02
3.360672134426885733e-03,-3.753421979956187329e+02,-2.870278523319230999e+02,4.455608181076917731e+02,3.407247183707231670e+02
3.400680136027206101e-03,-3.778978590102567523e+02,-2.889821913224155310e+02,4.444412240491822104e+02,3.398685538365629668e+02
3.440688137627526035e-03,-3.803559530147767873e+02,-2.908619198653692592e+02,4.433244432785671165e+02,3.390145406511896908e+02
3.480696139227845969e-03,-3.827164185197774486e+02,-2.926669909392372801e+02,4.422104687266871679e+02,3.381626734087480486e+02
3.520704140828166337e-03,-3.849792162366318848e+02,-2.943973744996221171e+02,4.410992933421463817e+02,3.373129467169665077e+02
3.560712142428486271e-03,-3.871443289748666530e+02,-2.960530574008003555e+02,4.399909100912670397e+02,3.364653551971228467e+02
3.600720144028806205e-03,-3.892117615351012887e+02,-2.976340433138528851e+02,4.388853119580457474e+02,3.356198934840105608e+02
3.640728145629126139e-03,-3.911815405975925728e+02,-2.991403526414330827e+02,4.377824919441085854e+02,3.347765562259046987e+02
3.680736147229446507e-03,-3.930537146064332319e+02,-3.005720224292128364e+02,4.366824430686671121e+02,3.339353380845280412e+02
3.720744148829766441e-03,-3.948283536494506620e+02,-3.019291062740397251e+02,4.355851583684739694e+02,3.330962337350171083e+02
3.760752150430086375e-03,-3.965055493338558108e+02,-3.032116742288445721e+02,4.344906308977787717e+02,3.322592378658886219e+02
3.800760152030406742e-03,-3.980854146576900234e+02,-3.044198127043354134e+02,4.333988537282842799e+02,3.314243451790059112e+02
3.840768153630726676e-03,-3.995680838771214667e+02,-3.055536243675180685e+02,4.323098199491026890e+02,3.305915503895453753e+02
3.880776155231046610e-03,-4.009537123696393905e+02,-3.066132280370793524e+02,4.312235226667115739e+02,3.297608482259630023e+02
3.920784156831366545e-03,-4.022424764931997743e+02,-3.075987585756741396e+02,4.301399550049102345e+02,3.289322334299607746e+02
3.960792158431686479e-03,-4.034345734413730042e+02,-3.085103667791556745e+02,4.290591101047766074e+02,3.281057007564539276e+02
4.000800160032007280e-03,-4.045302210945463912e+02,-3.093482192627885752e+02,4.279809811246232698e+02,3.272812449735370706e+02
4.040808161632327214e-03,-4.055296578672350165e+02,-3.101124983444859140e+02,4.269055612399545794e+02,3.264588608624515587e+02
4.080816163232647148e-03,-4.064331425515542264e+02,-3.108034019251111886e+02,4.258328436434234163e+02,3.256385432175524670e+02
4.120824164832967082e-03,-4.072409541569076623e+02,-3.114211433658860528e+02,4.247628215447876983e+02,3.248202868462753372e+02
4.160832166433287016e-03,-4.079533917459482382e+02,-3.119659513629480330e+02,4.236954881708679750e+02,3.240040865691033218e+02
4.200840168033606950e-03,-4.085707742668633387e+02,-3.124380698190977910e+02,4.226308367655041707e+02,3.231899372195347837e+02
4.240848169633927751e-03,-4.090934403820444913e+02,-3.128377577127805012e+02,4.215688605895127239e+02,3.223778336440502130e+02
4.280856171234247685e-03,-4.095217482931959694e+02,-3.131652889643452795e+02,4.205095529206445235e+02,3.215677707020797698e+02
4.320864172834567619e-03,-4.098560755629388836e+02,-3.134209522996237069e+02,4.194529070535415940e+02,3.207597432659706556e+02
4.360872174434887553e-03,-4.100968189329702795e+02,-3.136050511108745127e+02,4.183989162996952587e+02,3.199537462209548835e+02
4.400880176035207487e-03,-4.102443941388332860e+02,-3.137179033151364251e+02,4.173475739874033366e+02,3.191497744651163089e+02
4.440888177635527422e-03,-4.102992357213590822e+02,-3.137598412100358587e+02,4.162988734617284194e+02,3.183478229093593654e+02
4.480896179235848223e-03,-4.102617968348366162e+02,-3.137312113270926943e+02,4.152528080844551823e+02,3.175478864773756982e+02
4.520904180836168157e-03,-4.101325490519730010e+02,-3.136323742825714476e+02,4.142093712340487741e+02,3.167499601056128427e+02
4.560912182436488091e-03,-4.099119821657016018e+02,-3.134637046259218209e+02,4.131685563056128103e+02,3.159540387432418811e+02
4.600920184036808025e-03,-4.096006039878998308e+02,-3.132255906858566163e+02,4.121303567108473658e+02,3.151601173521253827e+02
4.640928185637127959e-03,-4.091989401450765058e+02,-3.129184344141114593e+02,4.110947658780075926e+02,3.143681909067857987e+02
4.680936187237447893e-03,-4.087075338710895380e+02,-3.125426512269341970e+02,4.100617772518619404e+02,3.135782543943733458e+02
4.720944188837767827e-03,-4.081269457969565906e+02,-3.120986698443509795e+02,4.090313842936506035e+02,3.127903028146344013e+02
4.760952190438088628e-03,-4.074577537378185070e+02,-3.115869321272552384e+02,4.080035804810440823e+02,3.120043311798797276e+02
4.800960192038408562e-03,-4.067005524771202545e+02,-3.110078929123685043e+02,4.069783593081024264e+02,3.112203345149534925e+02
4.840968193638728496e-03,-4.058559535480681006e+02,-3.103620198451187662e+02,4.059557142852332845e+02,3.104383078572008117e+02
4.880976195239048430e-03,-4.049245850124298158e+02,-3.096497932104868482e+02,4.049356389391513744e+02,3.096582462564371099e+02
4.920984196839368364e-03,-4.039070912367368464e+02,-3.088717057618657122e+02,4.039181268128371016e+02,3.088801447749162321e+02
4.960992198439688299e-03,-4.028041326659555352e+02,-3.080282625479850935e+02,4.029031714654962570e+02,3.081039984872999753e+02
5.001000200040009100e-03,-4.016163855946873014e+02,-3.071199807379456388e+02,4.018907664725185782e+02,3.073298024806258582e+02
5.041008201640329034e-03,-4.003445419359638890e+02,-3.061473894444145003e+02,4.008809054254375042e+02,3.065575518542767668e+02
5.081016203240648968e-03,-3.989893089877010652e+02,-3.051110295450304761e+02,3.998735819318897597e+02,3.057872417199500319e+02
5.121024204840968902e-03,-3.975514091968735784e+02,-3.040114535020656490e+02,3.988687896155741441e+02,3.050188672016256533e+02
5.161032206441288836e-03,-3.960315799214783397e+02,-3.028492251803970134e+02,3.978665221162120815e+02,3.042524234355364001e+02
5.201040208041608770e-03,-3.944305731903470473e+02,-3.016249196638322587e+02,3.968667730895067507e+02,3.034879055701363768e+02
5.241048209641928704e-03,-3.927491554608758975e+02,-3.003391230698437653e+02,3.958695362071032378e+02,3.027253087660706683e+02
5.281056211242249505e-03,-3.909881073747351934e+02,-2.989924323627570288e+02,3.948748051565481774e+02,3.019646281961443606e+02
5.321064212842569439e-03,-3.891482235116247921e+02,-2.975854551654451825e+02,3.938825736412501328e+02,3.012058590452924136e+02
5.361072214442889373e-03,-3.872303121411394500e+02,-2.961188095695779907e+02,3.928928353804396352e+02,3.004489965105489091e+02
5.401080216043209307e-03,-3.852351949728105751e+02,-2.945931239444763037e+02,3.919055841091292791e+02,2.996940358010166392e+02
5.441088217643529241e-03,-3.831637069043883912e+02,-2.930090367446209711e+02,3.909208135780740463e+02,2.989409721378367522e+02
5.481096219243849176e-03,-3.810166957684301110e+02,-2.913671963158664084e+02,3.899385175537320265e+02,2.981898007541588527e+02
5.521104220844169977e-03,-3.787950220772600574e+02,-2.896682607004088368e+02,3.889586898182248547e+02,2.974405168951104770e+02
5.561112222444489911e-03,-3.764995587663658512e+02,-2.879128974405592771e+02,3.879813241692980341e+02,2.966931158177667953e+02
5.601120224044809845e-03,-3.741311909362975712e+02,-2.861017833813709217e+02,3.870064144202822831e+02,2.959475927911213944e+02
5.641128225645129779e-03,-3.716908155931339479e+02,-2.842356044721713602e+02,3.860339544000537444e+02,2.952039430960553545e+02
5.681136227245449713e-03,-3.691793413875815304e+02,-2.823150555670488870e+02,3.850639379529953317e+02,2.944621620253080891e+02
5.721144228845769647e-03,-3.665976883527727068e+02,-2.803408402243444471e+02,3.840963589389576214e+02,2.937222448834472175e+02
5.761152230446089581e-03,-3.639467876408269831e+02,-2.783136705051970239e+02,3.831312112332199717e+02,2.929841869868389495e+02
5.801160232046410382e-03,-3.612275812582408889e+02,-2.762342667711941431e+02,3.821684887264517556e+02,2.922479836636184132e+02
5.841168233646730316e-03,-3.584410218001733028e+02,-2.741033574811769427e+02,3.812081853246739342e+02,2.915136302536600965e+02
5.881176235247050250e-03,-3.555880721836880980e+02,-2.719216789872483560e+02,3.802502949492200628e+02,2.907811221085483453e+02
5.921184236847370184e-03,-3.526697053800230606e+02,-2.696899753300365319e+02,3.792948115366979778e+02,2.900504545915478047e+02
5.961192238447690118e-03,-3.496869041459469258e+02,-2.674089980332607865e+02,3.783417290389515983e+02,2.893216230775743156e+02
6.001200240048010053e-03,-3.466406607542708116e+02,-2.650795058976514724e+02,3.773910414230223864e+02,2.885946229531654126e+02
6.041208241648330854e-03,-3.435319767235786799e+02,-2.627022647942716844e+02,3.764427426711114322e+02,2.878694496164513907e+02
6.081216243248650788e-03,-3.403618625472402641e+02,-2.602780474572910521e+02,3.754968267805409141e+02,2.871460984771258609e+02
6.121224244848970722e-03,-3.371313374217730257e+02,-2.578076332762615266e+02,3.745532877637168099e+02,2.864245649564169298e+02
6.161232246449290656e-03,-3.338414289746140753e+02,-2.552918080879417460e+02,3.736121196480901290e+02,2.857048444870580965e+02
6.201240248049610590e-03,-3.304931729913697041e+02,-2.527313639677222454e+02,3.726733164761197941e+02,2.849869325132592053e+02
6.241248249649930524e-03,-3.270876131426039706e+02,-2.501270990206979263e+02,3.717368723052347264e+02,2.842708244906780806e+02
6.281256251250251325e-03,-3.236258007102292140e+02,-2.474798171724361566e+02,3.708027812077960448e+02,2.835565158863912529e+02
6.321264252850571259e-03,-3.201087943135655678e+02,-2.447903279594918615e+02,3.698710372710598335e+02,2.828440021788655940e+02
6.361272254450891193e-03,-3.165376596351275111e+02,-2.420594463197139419e+02,3.689416345971393980e+02,2.821332788579294402e+02
6.401280256051211127e-03,-3.129134691462052729e+02,-2.392879923823944068e+02,3.680145673029682598e+02,2.814243414247442274e+02
6.441288257651531061e-03,-3.092373018322990674e+02,-2.364767912583054112e+02,3.670898295202626969e+02,2.807171853917760131e+02
6.481296259251850995e-03,-3.055102429184726134e+02,-2.336266728296744759e+02,3.661674153954846247e+02,2.800118062827668268e+02
6.521304260852170930e-03,-3.017333835946851650e+02,-2.307384715401430242e+02,3.652473190898047619e+02,2.793081996327068737e+02
6.561312262452491731e-03,-2.979078207411638459e+02,-2.278130261847560973e+02,3.643295347790652272e+02,2.786063609878056582e+02
6.601320264052811665e-03,-2.940346566538804609e+02,-2.248511797000315937e+02,3.634140566537431596e+02,2.779062859054640739e+02
6.641328265653131599e-03,-2.901149987701892314e+02,-2.218537789541530003e+02,3.625008789189135427e+02,2.772079699542463231e+02
6.681336267253451533e-03,-2.861499593946912796e+02,-2.188216745373350136e+02,3.615899957942128822e+02,2.765114087138518357e+02
6.721344268853771467e-03,-2.821406554253810555e+02,-2.157557205524052222e+02,3.606814015138022569e+02,2.758165977750871889e+02
6.761352270454091401e-03,-2.780882080801399070e+02,-2.126567744056510776e+02,3.597750903263312239e+02,2.751235327398383106e+02
6.801360272054412202e-03,-2.739937426236317037e+02,-2.095256965979740187e+02,3.588710564949009267e+02,2.744322092210426263e+02
6.841368273654732136e-03,-2.698583880946625300e+02,-2.063633505163992368e+02,3.579692942970282274e+02,2.737426228426612624e+02
6.881376275255052070e-03,-2.656832770340628826e+02,-2.031706022259841120e+02,3.570697980246091561e+02,2.730547692396511934e+02
6.921384276855372004e-03,-2.614695452131497291e+02,-1.999483202621706255e+02,3.561725619838832131e+02,2.723686440579379564e+02
6.961392278455691938e-03,-2.572183313628275982e+02,-1.966973754236264256e+02,3.552775804953966485e+02,2.716842429543878552e+02
7.001400280056011872e-03,-2.529307769033855493e+02,-1.934186405656178351e+02,3.543848478939672191e+02,2.710015615967805047e+02
7.041408281656332674e-03,-2.486080256750466049e+02,-1.901129903939581993e+02,3.534943585286478083e+02,2.703205956637813188e+02
7.081416283256652608e-03,-2.442512236693289935e+02,-1.867813012595776172e+02,3.526061067626910130e+02,2.696413408449143958e+02
7.121424284856972542e-03,-2.398615187612702186e+02,-1.834244509537515739e+02,3.517200869735131050e+02,2.689637928405350067e+02
7.161432286457292476e-03,-2.354400604425761685e+02,-1.800433185040378135e+02,3.508362935526588444e+02,2.682879473618024235e+02
7.201440288057612410e-03,-2.309879995557441816e+02,-1.766387839709575189e+02,3.499547209057656119e+02,2.676138001306529191e+02
7.241448289657932344e-03,-2.265064880292200371e+02,-1.732117282454672704e+02,3.490753634525283360e+02,2.669413468797724249e+02
7.281456291258252278e-03,-2.219966786136396593e+02,-1.697630328472604617e+02,3.481982156266640231e+02,2.662705833525700427e+02
7.321464292858573079e-03,-2.174597246192085152e+02,-1.662935797239387909e+02,3.473232718758761166e+02,2.656015053031500770e+02
7.361472294458893013e-03,-2.128967796542790154e+02,-1.628042510510999250e+02,3.464505266618201631e+02,2.649341084962865125e+02
7.401480296059212947e-03,-2.083089973651660785e+02,-1.592959290333717490e+02,3.455799744600680583e+02,2.642683887073949336e+02
7.441488297659532881e-03,-2.036975311772663133e+02,-1.557694957064437631e+02,3.447116097600735998e+02,2.636043417225068879e+02
7.481496299259852815e-03,-1.990635340375227997e+02,-1.522258327401274016e+02,3.438454270651370166e+02,2.629419633382420898e+02
7.521504300860172749e-03,-1.944081581582893818e+02,-1.486658212424865155e+02,3.429814208923708065e+02,2.622812493617828977e+02
7.561512302460493551e-03,-1.897325547626493289e+02,-1.450903415650800525e+02,3.421195857726644931e+02,2.616221956108470295e+02
7.601520304060813485e-03,-1.850378738312275857e+02,-1.415002731093468924e+02,3.412599162506504058e+02,2.609647979136614140e+02
7.641528305661133419e-03,-1.803252638505599634e+02,-1.378964941341814097e+02,3.404024068846689488e+02,2.603090521089357026e+02
7.681536307261453353e-03,-1.755958715630529241e+02,-1.342798815647251160e+02,3.395470522467340970e+02,2.596549540458357797e+02
7.721544308861773287e-03,-1.708508417185958592e+02,-1.306513108024222731e+02,3.386938469224993469e+02,2.590024995839580129e+02
7.761552310462093221e-03,-1.660913168278628120e+02,-1.270116555363672148e+02,3.378427855112229850e+02,2.583516845933021955e+02
7.801560312062413155e-03,-1.613184369173552568e+02,-1.233617875559831845e+02,3.369938626257342662e+02,2.577025049542463080e+02
7.841568313662733089e-03,-1.565333392862345647e+02,-1.197025765650698332e+02,3.361470728923991942e+02,2.570549565575198017e+02
7.881576315263053023e-03,-1.517371582649805362e+02,-1.160348899972468786e+02,3.353024109510864719e+02,2.564090353041776780e+02
7.921584316863372957e-03,-1.469310249759331271e+02,-1.123595928328381461e+02,3.344598714551336229e+02,2.557647371055749375e+02
7.961592318463694626e-03,-1.421160670957515038e+02,-1.086775474172216036e+02,3.336194490713131131e+02,2.551220578833402897e+02
8.001600320064014560e-03,-1.372934086198407613e+02,-1.049896132806842530e+02,3.327811384797988126e+02,2.544809935693505452e+02
8.041608321664334494e-03,-1.324641696287822867e+02,-1.012966469598090526e+02,3.319449343741316625e+02,2.538415401057046381e+02
8.081616323264654428e-03,-1.276294660568201351e+02,-9.759950182043418465e+01,3.311108314611870469e+02,2.532036934446982457e+02
8.121624324864974362e-03,-1.227904094624347096e+02,-9.389902788220865659e+01,3.302788244611403456e+02,2.525674495487978675e+02
8.161632326465294296e-03,-1.179481068010499314e+02,-9.019607164477901051e+01,3.294489081074343062e+02,2.519328043906157006e+02
8.201640328065614230e-03,-1.131036601999169449e+02,-8.649147591564087634e+01,3.286210771467451082e+02,2.512997539528834636e+02
8.241648329665934164e-03,-1.082581667352039005e+02,-8.278607963967729688e+01,3.277953263389494509e+02,2.506682942284277260e+02
8.281656331266254098e-03,-1.034127182113439858e+02,-7.908071773042392749e+01,3.269716504570913003e+02,2.500384212201439311e+02
8.321664332866574032e-03,-9.856840094266861740e+01,-7.537622090308194345e+01,3.261500442873486918e+02,2.494101309409714418e+02
8.361672334466893966e-03,-9.372629553736953767e+01,-7.167341550931161009e+01,3.253305026290009323e+02,2.487834194138682733e+02
8.401680336067213900e-03,-8.888747668382478651e+01,-6.797312337383372949e+01,3.245130202943955169e+02,2.481582826717857131e+02
8.441688337667533834e-03,-8.405301293932311069e+01,-6.427616163286512574e+01,3.236975921089153303e+02,2.475347167576435083e+02
8.481696339267855503e-03,-7.922396652122648675e+01,-6.058334257441858028e+01,3.228842129109459620e+02,2.469127177243045139e+02
8.521704340868175437e-03,-7.440139310059953459e+01,-5.689547348048918707e+01,3.220728775518429643e+02,2.462922816345499371e+02
8.561712342468495371e-03,-6.958634159834559796e+01,-5.321335647115765966e+01,3.212635808958991674e+02,2.456734045610542978e+02
8.601720344068815305e-03,-6.477985398387539817e+01,-4.953778835063028652e+01,3.204563178203123925e+02,2.450560825863605601e+02
8.641728345669135239e-03,-5.998296507635051000e+01,-4.586956045524783576e+01,3.196510832151529371e+02,2.444403118028555468e+02
8.681736347269455173e-03,-5.519670234852359414e+01,-4.220945850348027051e+01,3.188478719833310038e+02,2.438260883127447300e+02
8.721744348869775107e-03,-5.042208573321239840e+01,-3.855826244793554736e+01,3.180466790405649249e+02,2.432134082280282144e+02
8.761752350470095041e-03,-4.566012743243564387e+01,-3.491674632940394929e+01,3.172474993153484775e+02,2.426022676704755270e+02
8.801760352070414975e-03,-4.091183172923918221e+01,-3.128567813295967781e+01,3.164503277489189941e+02,2.419926627716013741e+02
8.841768353670734909e-03,-3.617819480224520134e+01,-2.766581964614486466e+01,3.156551592952255874e+02,2.413845896726411979e+02
8.881776355271054843e-03,-3.146020454294663438e+01,-2.405792631925277902e+01,3.148619889208964651e+02,2.407780445245263650e+02
8.921784356871374777e-03,-2.675884037577856134e+01,-2.046274712773468707e+01,3.140708116052081209e+02,2.401730234878604904e+02
8.961792358471696446e-03,-2.207507308099082621e+01,-1.688102443674879893e+01,3.132816223400526496e+02,2.395695227328943986e+02
9.001800360072016380e-03,-1.740986462034820903e+01,-1.331349386787149491e+01,3.124944161299064831e+02,2.389675384395023912e+02
9.041808361672336314e-03,-1.276416796568287459e+01,-9.760884167989694049e+00,3.117091879917987853e+02,2.383670667971578041e+02
9.081816363272656248e-03,-8.138926930323227893e+00,-6.223917080392853407e+00,3.109259329552795634e+02,2.377681040049089631e+02
9.121824364872976182e-03,-3.535076003422876756e+00,-2.703307218082711572e+00,3.101446460623886310e+02,2.371706462713551673e+02
9.161832366473296116e-03,1.046459812789704680e+00,8.002380606834974541e-01,3.093653223676241169e+02,2.365746898146227011e+02
9.201840368073616050e-03,5.604765162812870294e+00,4.286018774594956504e+00,3.085879569379107465e+02,2.359802308623406759e+02
9.241848369673935984e-03,1.013893449471511055e+01,7.753342439226883265e+00,3.078125448525694310e+02,2.353872656516176107e+02
9.281856371274255918e-03,1.464807221398590542e+01,1.120152418469177746e+01,3.070390812032850931e+02,2.347957904290169040e+02
9.321864372874575852e-03,1.913129283438567896e+01,1.462988687099586116e+01,3.062675610940766546e+02,2.342058014505339258e+02
9.361872374474895786e-03,2.358772112577186775e+01,1.803776120108312142e+01,3.054979796412653172e+02,2.336172949815716890e+02
9.401880376075215720e-03,2.801649225887912209e+01,2.142448583155014674e+01,3.047303319734436968e+02,2.330302672969173159e+02
9.441888377675535654e-03,3.241675194704740193e+01,2.478940748102698421e+01,3.039646132314455258e+02,2.324447146807188176e+02
9.481896379275857323e-03,3.678765658486771883e+01,2.813188103620090175e+01,3.032008185683141051e+02,2.318606334264609075e+02
9.521904380876177257e-03,4.112837338374161078e+01,3.145126965548003639e+01,3.024389431492724611e+02,2.312780198369423772e+02
9.561912382476497191e-03,4.543808050433123213e+01,3.474694487027929313e+01,3.016789821516920824e+02,2.306968702242519669e+02
9.601920384076817125e-03,4.971596718589383812e+01,3.801828668392366950e+01,3.009209307650627352e+02,2.301171809097454286e+02
9.641928385677137059e-03,5.396123387247737213e+01,4.126468366815124966e+01,3.001647841909617682e+02,2.295389482240219934e+02
9.681936387277456993e-03,5.817309233597400464e+01,4.448553305721350881e+01,2.994105376430240995e+02,2.289621685069014632e+02
9.721944388877776927e-03,6.235076579601563651e+01,4.768024083956048997e+01,2.986581863469115206e+02,2.283868381074006493e+02
9.761952390478096861e-03,6.649348903669691424e+01,5.084822184710009196e+01,2.979077255402827973e+02,2.278129533837106067e+02
9.801960392078416795e-03,7.060050852012545874e+01,5.398889984203105286e+01,2.971591504727633151e+02,2.272405107031734133e+02
9.841968393678736729e-03,7.467108249677720266e+01,5.710170760123271094e+01,2.964124564059150657e+02,2.266695064422590917e+02
9.881976395279056663e-03,7.870448111265814362e+01,6.018608699821266583e+01,2.956676386132066909e+02,2.260999369865428719e+02
9.921984396879376597e-03,8.269998651326089600e+01,6.324148908260339397e+01,2.949246923799836395e+02,2.255317987306823113e+02
9.961992398479696531e-03,8.665689294430470113e+01,6.626737415719907176e+01,2.941836130034380403e+02,2.249650880783941602e+02
1.000200040008001820e-02,9.057450684926325835e+01,6.926321185253610224e+01,2.934443957925791437e+02,2.243998014424319081e+02
1.004200840168033813e-02,9.445214696365999885e+01,7.222848119900164932e+01,2.927070360682038768e+02,2.238359352445631600e+02
1.008201640328065807e-02,9.828914440614137504e+01,7.516267069647820165e+01,2.919715291628666591e+02,2.232734859155465585e+02
1.012202440488097800e-02,1.020848427663088529e+02,7.806527838150964271e+01,2.912378704208501858e+02,2.227124498951096143e+02
1.016203240648129794e-02,1.058385981893207202e+02,8.093581189199700532e+01,2.905060551981360391e+02,2.221528236319259122e+02
1.020204040808161787e-02,1.095497794572477659e+02,8.377378852941201615e+01,2.897760788623751296e+02,2.215946035835927717e+02
1.024204840968193780e-02,1.132177680671903772e+02,8.657873531853394411e+01,2.890479367928583656e+02,2.210377862166087368e+02
1.028205641128225774e-02,1.168419583061524918e+02,8.935018906470654088e+01,2.883216243804874921e+02,2.204823680063512370e+02
1.032206441288257767e-02,1.204217573226680429e+02,9.208769640861137873e+01,2.875971370277458732e+02,2.199283454370543893e+02
1.036207241448289761e-02,1.239565851951898168e+02,9.479081387856552965e+01,2.868744701486694453e+02,2.193757150017865172e+02
1.040208041608321754e-02,1.274458749972296800e+02,9.745910794033493119e+01,2.861536191688174995e+02,2.188244732024280381e+02
1.044208841768353747e-02,1.308890728592618586e+02,1.000921550444724204e+02,2.854345795252441462e+02,2.182746165496496076e+02
1.048209641928385741e-02,1.342856380273858008e+02,1.026895416711778211e+02,2.847173466664688135e+02,2.177261415628894667e+02
1.052210442088417908e-02,1.376350429187541238e+02,1.052508643726842195e+02,2.840019160524479958e+02,2.171790447703319273e+02
1.056211242248449901e-02,1.409367731737689269e+02,1.077757298131730010e+02,2.832882831545462636e+02,2.166333227088851174e+02
1.060212042408481894e-02,1.441903277050503505e+02,1.102637548062205610e+02,2.825764434555075582e+02,2.160889719241591536e+02
1.064212842568513888e-02,1.473952187431849552e+02,1.127145663497825865e+02,2.818663924494267690e+02,2.155459889704443128e+02
1.068213642728545881e-02,1.505509718792541491e+02,1.151278016587159101e+02,2.811581256417209715e+02,2.150043704106889777e+02
1.072214442888577875e-02,1.536571261041591754e+02,1.175031081948507676e+02,2.804516385491012898e+02,2.144641128164783197e+02
1.076215243048609868e-02,1.567132338447379141e+02,1.198401436946096368e+02,2.797469266995441330e+02,2.139252127680121305e+02
1.080216043208641861e-02,1.597188609966915749e+02,1.221385761941865837e+02,2.790439856322632863e+02,2.133876668540835055e+02
1.084216843368673855e-02,1.626735869543241506e+02,1.243980840522893345e+02,2.783428108976814883e+02,2.128514716720571869e+02
1.088217643528705848e-02,1.655770046371058584e+02,1.266183559704526402e+02,2.776433980574020666e+02,2.123166238278477920e+02
1.092218443688737842e-02,1.684287205130715961e+02,1.287990910109312210e+02,2.769457426841813685e+02,2.117831199358987817e+02
1.096219243848769835e-02,1.712283546190611503e+02,1.309399986121777033e+02,2.762498403618999419e+02,2.112509566191603483e+02
1.100220044008801829e-02,1.739755405778183217e+02,1.330407986019185103e+02,2.755556866855354770e+02,2.107201305090688663e+02
